      90.0000      30.0000     0.300000      0.00000      1.66000      1.40000
      2.08000
      90.0000      3.00000     0.400000      0.00000      1.76000      1.56000
      1.99000
      90.0000      3.00000     0.500000      0.00000      1.67000      1.51000
      1.92000
      90.0000      3.00000     0.600000      0.00000      1.64000      1.41000
      1.81000
      90.0000      3.00000      2.00000      0.00000      1.49000      1.32000
      1.61000
      90.0000      5.00000     0.200000      0.00000      1.72000      1.58000
      1.95000
      90.0000      5.00000     0.300000      0.00000      1.68000      1.57000
      1.86000
      90.0000      5.00000     0.400000      0.00000      1.68000      1.55000
      1.83000
      120.000      3.00000     0.600000      0.00000      1.26000      1.11000
      1.42000
      120.000      3.00000     0.800000      0.00000      1.21000      1.07000
      1.39000
      60.0000      3.00000     0.400000      0.00000      2.33000      2.14000
      2.56000
      60.0000      3.00000     0.500000      0.00000      2.32000      2.14000
      2.54000
      60.0000      3.00000     0.600000      0.00000      2.27000      2.09000
      2.52000
      60.0000      5.00000     0.200000      0.00000      2.47000      2.24000
      2.88000
      60.0000      5.00000     0.300000      0.00000      2.50000      2.22000
      2.94000
      120.000      3.00000     0.300000      0.00000      1.40000      1.29000
      1.62000
      120.000      3.00000     0.400000      0.00000      1.35000      1.25000
      1.54000
      120.000      3.00000     0.500000      0.00000      1.34000      1.24000
      1.55000
      120.000      3.00000     0.600000      0.00000      1.30000      1.20000
      1.45000
      120.000      5.00000     0.200000      0.00000      1.34000      1.25000
      1.49000
      120.000      5.00000     0.300000      0.00000      1.31000      1.20000
      1.45000
      60.0000      3.00000     0.500000      0.00000      2.32000      2.13000
      2.58000
      60.0000      3.00000     0.400000      0.00000      2.33000      2.12000
      2.67000
      120.000      3.00000      2.00000      0.00000      1.30000      1.19000
      1.40000
      60.0000      3.00000     0.300000      1.00000      2.24000      2.05000
      2.42000
      60.0000      3.00000      2.00000      1.00000      2.25000      2.02000
      2.44000
      60.0000      3.00000      2.00000      1.00000      2.09000      1.86000
      2.41000
      60.0000      3.00000      2.00000      1.00000      2.26000      2.10000
      2.45000
      120.000      3.00000     0.300000      1.00000      1.39000      1.29000
      1.54000
      120.000      3.00000     0.500000      1.00000      1.37000      1.29000
      1.53000
      120.000      5.00000     0.300000      1.00000      1.43000      1.28000
      1.55000
      120.000      5.00000     0.500000      1.00000      1.54000      1.36000
      1.69000
      120.000      5.00000     0.700000      1.00000      1.41000      1.29000
      1.60000
      120.000      5.00000     0.900000      1.00000      1.43000      1.29000
      1.57000
      90.0000      5.00000     0.240000      1.00000     0.630000     0.600000
     0.630000
      90.0000      5.00000     0.640000      1.00000      1.68000      1.59000
      1.81000
      90.0000      5.00000     0.720000      1.00000      1.67000      1.49000
      1.80000
      90.0000      5.00000     0.800000      1.00000      1.67000      1.48000
      3.19000
      90.0000      5.00000     0.880000      1.00000      1.69000      1.50000
      1.81000
      90.0000      5.00000     0.960000      1.00000      1.45000      1.38000
      3.30000
      60.0000      5.00000     0.300000      1.00000      2.26000      2.11000
      2.46000
      60.0000      5.00000     0.300000      1.00000      2.26000      2.13000
      2.44000
      60.0000      5.00000     0.500000      1.00000      2.28000      2.13000
      2.50000
      60.0000      5.00000     0.700000      1.00000      2.27000      2.12000
      2.42000
      60.0000      5.00000     0.900000      1.00000      2.24000      2.13000
      2.44000
      60.0000      5.00000      1.00000      1.00000      2.22000      2.12000
      2.40000
